PDB ID (human only)          ,# of PDBs,PDB ID (contains human)          ,# of PDBs, UniProt ID,Gene Symbol,Name,Process/Function,BETSE Model
,0,                                                                            ,0,C5HTY9,SCNN1A,Amiloride-sensitive sodium channel subunit alpha,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,C5HTZ1,SCNN1A,Amiloride-sensitive sodium channel subunit alpha,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,F5GXE6,SCNN1A,Amiloride-sensitive sodium channel subunit alpha,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,F5H5F8,SCNN1A,Amiloride-sensitive sodium channel subunit alpha,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,J3KPV6,SCNN1A,Amiloride-sensitive sodium channel subunit alpha,Na+ channel; Ligand-gated; ,-
"2M3O,                                                                       ",1,"2M3O,                                                                       ",1,P37088,SCNN1A,Amiloride-sensitive sodium channel subunit alpha,"Na+ channel; Ligand-gated; Diffusion of Na in epithelial cells; Electrolyte and blood pressure homeostasis, airway surface liquid homeostatus (clearance of mucus); Reabsorption of Na in kidney, colon, lung, sweat glands; Taste preception.",-
,0,                                                                            ,0,C5HTY8,SCNN1A,Amiloride-sensitive sodium channel subunit alpha 1,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,A0A087WZI2,SCNN1B,Amiloride-sensitive sodium channel subunit beta,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,H3BQ95,SCNN1B,Amiloride-sensitive sodium channel subunit beta,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,H3BRM4,SCNN1B,Amiloride-sensitive sodium channel subunit beta,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,H3BUQ8,SCNN1B,Amiloride-sensitive sodium channel subunit beta,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,P51168,SCNN1B,Amiloride-sensitive sodium channel subunit beta,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,B2R812,SCNN1B,Amiloride-sensitive sodium channel subunit beta 1,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,A0A087WUC3,SCNN1D,Amiloride-sensitive sodium channel subunit delta,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,A6NNF7,SCNN1D,Amiloride-sensitive sodium channel subunit delta,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,C9JDY8,SCNN1D,Amiloride-sensitive sodium channel subunit delta,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,H0Y3F1,SCNN1D,Amiloride-sensitive sodium channel subunit delta,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,P51172,SCNN1D,Amiloride-sensitive sodium channel subunit delta,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,I6L9J9,SCNN1D,SCNN1D protein,"Na+ channel; NON-Voltage-gated; delta-subunit of ENaC (epithelial Na+ channel); Expressed in epithelial cells; Regulation of body fuild, electrolyte homeostasis, blood pressure; Very different from other SCN genes",-
,0,                                                                            ,0,Q09HT1,SCNN1D,Sodium channel nonvoltage-gated 1 delta,Na+ channel; Ligand-gated,-
,0,                                                                            ,0,A0A024R0D5,SCNN1D,"Sodium channel, nonvoltage-gated 1, delta, isoform CRA_a",Na+ channel; Ligand-gated;,-
,0,                                                                            ,0,A5X2V1,SCNN1G,Amiloride-sensitive sodium channel gamma-subunit,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,P51170,SCNN1G,Amiloride-sensitive sodium channel subunit gamma,Na+ channel; Ligand-gated; ,-
,0,                                                                            ,0,Q86VW0,SESTD1,SEC14 domain and spectrin repeat-containing protein 1,"NOT AN ION CHANNEL; docking protein, directs assembly of TRP  channels",-
,0,                                                                            ,0,Q9Y566,SHANK1,SH3 and multiple ankyrin repeat domains protein 1,NOT AN ION CHANNEL; ,-
,0,                                                                            ,0,A6NHU9,SHANK2,SH3 and multiple ankyrin repeat domains protein 2,NOT AN ION CHANNEL; ,-
,0,                                                                            ,0,Q9UPX8,SHANK2,SH3 and multiple ankyrin repeat domains protein 2,NOT AN ION CHANNEL; ,-
,0,                                                                            ,0,Q6ZSJ9,SHISA6,Protein shisa-6 homolog,NOT AN ION CHANNEL;,-
,0,                                                                            ,0,A6NL88,SHISA7,Protein shisa-7,NOT AN ION CHANNEL;,-
,0,                                                                            ,0,B8ZZ34,SHISA8,Putative protein shisa-8,NOT AN ION CHANNEL;,-
,0,                                                                            ,0,B4DS77,SHISA9,Protein shisa-9,NOT AN ION CHANNEL; Associates with AMPA receptors to promote desensitization,-
,0,                                                                            ,0,Q13796,SHROOM2,Protein Shroom2,NOT AN ION CHANNEL; involved in endothelial cell morphology changes during cell spreading,-
,0,                                                                            ,0,Q6JXY2,SK3,Small-conductance calcium-activated potassium channel SK3,K+ channel; Ligand-gated; Ca2+ activated;,-
,0,                                                                            ,0,O00476,SLC17A3,Sodium-dependent phosphate transport protein 4,(?) anion transporter,-
,0,                                                                            ,0,Q9P2U7,SLC17A7,Vesicular glutamate transporter 1,NOT AN ION CHANNEL;,-
,0,                                                                            ,0,P43007,SLC1A4,Neutral amino acid transporter A,"NOT AN ION CHANNEL; Transporter for Ala, Ser, Cys; Na+ dependant",-
,0,                                                                            ,0,O60721,SLC24A1,Sodium/potassium/calcium exchanger 1,antiporter/symporter,-
,0,                                                                            ,0,Q9UI40,SLC24A2,Sodium/potassium/calcium exchanger 2,antiporter/symporter,-
,0,                                                                            ,0,Q9HC58,SLC24A3,Sodium/potassium/calcium exchanger 3,antiporter/symporter,-
,0,                                                                            ,0,Q8NFF2,SLC24A4,Sodium/potassium/calcium exchanger 4,antiporter/symporter,-
,0,                                                                            ,0,Q71RS6,SLC24A5,Sodium/potassium/calcium exchanger 5,antiporter/symporter,-
,0,                                                                            ,0,Q9H2B4,SLC26A1,Sulfate anion transporter 1,carrier/antiporter,-
,0,                                                                            ,0,Q8NG04,SLC26A10,Solute carrier family 26 member 10,carrier,-
,0,                                                                            ,0,Q86WA9,SLC26A11,Sodium-independent sulfate anion transporter,(?) sulphate anion transporter,-
,0,                                                                            ,0,P50443,SLC26A2,Sulfate transporter,carrier/antiporter,-
,0,                                                                            ,0,P40879,SLC26A3,Chloride anion exchanger,,-
,0,                                                                            ,0,O43511,SLC26A4,Pendrin,Cl- and I- channel; -? gating; Antiporter; Exchange Cl- for bicarbonate,-
,0,                                                                            ,0,P58743,SLC26A5,Prestin,NOT AN ION CHANNEL; Motor protein,-
,0,                                                                            ,0,Q9BXS9,SLC26A6,Solute carrier family 26 member 6,carrier,-
,0,                                                                            ,0,Q8TE54,SLC26A7,Anion exchange transporter,"anion channel; gating? ; bicarbonate, chloride, sulfate, oxalate, organic anions? OR IS THIS A PORE?",-
,0,                                                                            ,0,Q96RN1,SLC26A8,Testis anion transporter 1,carrier/antiporter,-
,0,                                                                            ,0,Q7LBE3,SLC26A9,Solute carrier family 26 member 9,carrier,-
,0,                                                                            ,0,Q9NP59,SLC40A1,Solute carrier family 40 member 1,carrier,-
,0,                                                                            ,0,Q8NBS3,SLC4A11,Sodium bicarbonate transporter-like protein 11,NOT AN ION CHANNEL; ,-
,0,                                                                            ,0,Q4G0N8,SLC9C1,Sodium/hydrogen exchanger 10,antiporter,vg_ca.Ca_T
,0,                                                                            ,0,Q9H4I9,SMDT1,"Essential MCU regulator, mitochondrial",Ca2+ channel; ? gating; Mitochondrial uniporter,-
,0,"1KIL,1XTG,2N1T,3DDA,3DDB,3RK2,3RK3,3RL0,3ZUR,                               ",9,P60880,SNAP25,Synaptosomal-associated protein 25,K+ channels; Modulates gating of delayed rectifier voltage-dependent K+ channel KCNB1 in pancreatic beta cells,-
,0,                                                                            ,0,G0XQ39,STIM1,STIM1L (stromal interaction molecules),"regulator, NOT AN ION CHANNEL; Ca2+ sensor, activates CRAC",-
"2L5Y,                                                                       ",1,"2L5Y,                                                                       ",1,Q9P246,STIM2,Stromal interaction molecule 2,"regulator, NOT AN ION CHANNEL; Ca2+ sensor, activates CRAC",-
,0,                                                                            ,0,Q75ME0,STX1A,Putative uncharacterized protein STX1A,? - unknown protein,-
,0,                                                                            ,0,Q16623,STX1A,Syntaxin-1A,NOT AN ION CHANNEL; vessicle fusion of synaptic vesicles and Ca2+ channels,-
,0,                                                                            ,0,Q5T5C0,STXBP5,Syntaxin-binding protein 5,NOT AN ION CHANNEL; Inhibits membrane fusion between transport vesicles and plasma membrane,-
"1A5R,1TGZ,1WYW,1Y8R,1Z5S,2ASQ,2G4D,2IO2,2IY0,2IY1,2KQS,2LAS,2MW5,2N1A,2N1V,2PE6,3KYC,3KYD,3RZW,3UIP,4WJN,4WJO,4WJP,4WJQ,5AEK, ",25,"1A5R,1TGZ,1WYW,1Y8R,1Z5S,2ASQ,2BF8,2G4D,2IO2,2IY0,2IY1,2KQS,2LAS,2MW5,2N1A,2N1V,2PE6,2UYZ,2VRR,3KYC,3KYD,3RZW,3UIP,4WJN,4WJO,4WJP,4WJQ,5AEK, ",28,P63165,SUMO1,Small ubiquitin-related modifier 1,"K+ channel; Covalently attached to voltage-gated K+ channel KCNB1, modulating gating characteristics of KCNB1. Mutations lead to cleft lip, cleft palate",-
,0,                                                                            ,0,Q8TDI8,TMC1,Transmembrane channel-like protein 1,probable channel; ? gating; cochlear hair cell function; ,-
,0,                                                                            ,0,Q8TDI7,TMC2,Transmembrane channel-like protein 2,probable channel; ? gating; cochlear hair cell function; ,-
,0,                                                                            ,0,J3KS45,TMCO1,Calcium load-activated calcium channel,Ca2+ channel; Ligand-gated; Detects overfilling of Ca2+ stores and restores calcium homeostasis,-
,0,                                                                            ,0,J3KTQ7,TMCO1,Calcium load-activated calcium channel,Ca2+ channel; Ligand-gated; Detects overfilling of Ca2+ stores and restores calcium homeostasis,-
,0,                                                                            ,0,J3QQY2,TMCO1,Calcium load-activated calcium channel,Ca2+ channel; Ligand-gated; Detects overfilling of Ca2+ stores and restores calcium homeostasis,-
,0,                                                                            ,0,J3QRB3,TMCO1,Calcium load-activated calcium channel,Ca2+ channel; Ligand-gated; Detects overfilling of Ca2+ stores and restores calcium homeostasis,-
,0,                                                                            ,0,J9JIE6,TMCO1,Calcium load-activated calcium channel,Ca2+ channel; Ligand-gated; Detects overfilling of Ca2+ stores and restores calcium homeostasis,-
,0,                                                                            ,0,Q9UM00,TMCO1,Calcium load-activated calcium channel,Ca2+ channel; Ligand-gated; Detects overfilling of Ca2+ stores and restores calcium homeostasis; Homotetramer,-
,0,                                                                            ,0,B7Z591,TMCO1,"Transmembrane and coiled-coil domains 1, isoform CRA_a",?,-
,0,                                                                            ,0,Q9BVC6,TMEM109,Transmembrane protein 109,Ca2+ and K+ channels; Voltage-gated; Mediate response to DNA damage by protecting agains UVC-induced cell death,-
,0,                                                                            ,0,Q8NEF4,TMEM146,TMEM146 protein,?,-
,0,                                                                            ,0,D6RAJ5,TMEM175,Endosomal/lysomomal potassium channel TMEM175,K+ channel; ? gating; Conductance in endosomes and lysosomes; lumenal pH stability,-
,0,                                                                            ,0,D6RAU7,TMEM175,Endosomal/lysomomal potassium channel TMEM175,K+ channel; ? gating; Conductance in endosomes and lysosomes; lumenal pH stability,-
,0,                                                                            ,0,D6RBE5,TMEM175,Endosomal/lysomomal potassium channel TMEM175,K+ channel; ? gating; Conductance in endosomes and lysosomes; lumenal pH stability,-
,0,                                                                            ,0,D6RDY8,TMEM175,Endosomal/lysomomal potassium channel TMEM175,K+ channel; ? gating; Conductance in endosomes and lysosomes; lumenal pH stability,-
,0,                                                                            ,0,D6RIZ2,TMEM175,Endosomal/lysomomal potassium channel TMEM175,K+ channel; ? gating; Conductance in endosomes and lysosomes; lumenal pH stability,-
,0,                                                                            ,0,E7ETE6,TMEM175,Endosomal/lysomomal potassium channel TMEM175,K+ channel; ? gating; Conductance in endosomes and lysosomes; lumenal pH stability,-
,0,                                                                            ,0,Q9BSA9,TMEM175,Endosomal/lysomomal potassium channel TMEM175,K+ channel; ? gating; Conductance in endosomes and lysosomes; lumenal pH stability,-
,0,                                                                            ,0,Q86SV2,TMEM37,Putative uncharacterized protein PR1,? - unknown protein,-
,0,                                                                            ,0,E7EMC0,TMEM37,Voltage-dependent calcium channel gamma-like subunit,Ca2+ channel; Voltage-gated;,-
,0,                                                                            ,0,Q8WXS4,TMEM37,Voltage-dependent calcium channel gamma-like subunit,Ca2+ channel; Voltage-gated;,-
,0,                                                                            ,0,M0QYB6,TMEM38A,Trimeric intracellular cation channel type A,cation channel (monovalent); ? gating,-
,0,                                                                            ,0,Q9H6F2,TMEM38A,Trimeric intracellular cation channel type A,cation channel (monovalent); ? gating,-
,0,                                                                            ,0,A0A0A0MRS4,TMEM38B,"Transmembrane protein 38B, isoform CRA_b",?,-
,0,                                                                            ,0,H7C3B3,TMEM38B,Trimeric intracellular cation channel type B,cation channel (monovalent); ? gating,-
,0,                                                                            ,0,H7C4C1,TMEM38B,Trimeric intracellular cation channel type B,cation channel (monovalent); ? gating,-
,0,                                                                            ,0,Q9NVV0,TMEM38B,Trimeric intracellular cation channel type B,cation channel (monovalent); ? gating,-
,0,                                                                            ,0,X6RGH1,TMEM38B,Trimeric intracellular cation channel type B,cation channel (monovalent); ? gating,-
,0,                                                                            ,0,Q9P1W3,TMEM63C,Calcium permeable stress-gated cation channel 1,Ca2+ channel; Osmosensitive,-
,0,                                                                            ,0,A5PKY2,TPCN1,TPCN1 protein,cation channel; ? gating;,vg_ca.Ca_PQ
,0,                                                                            ,0,B7Z3R2,TPCN1,Two pore calcium channel protein 1,Ca2+ channel; Voltage-gated;,-
,0,                                                                            ,0,H0YHX1,TPCN1,Two pore calcium channel protein 1,Ca2+ channel; Voltage-gated;,-
,0,                                                                            ,0,H0YIK4,TPCN1,Two pore calcium channel protein 1,Ca2+ channel; Voltage-gated;,-
,0,                                                                            ,0,Q9ULQ1,TPCN1,Two pore calcium channel protein 1,Ca2+ channel; Voltage-gated;,-
,0,                                                                            ,0,A0A1B0GTM1,TPCN2,Two pore calcium channel protein 2,Ca2+ channel; Voltage-gated;,-
,0,                                                                            ,0,A0A1B0GUM5,TPCN2,Two pore calcium channel protein 2,Ca2+ channel; Voltage-gated;,vg_ca.Ca_T
,0,                                                                            ,0,A0A1B0GVQ7,TPCN2,Two pore calcium channel protein 2,Ca2+ channel; Voltage-gated;,vg_ca.Ca_T
,0,                                                                            ,0,E7ETX0,TPCN2,Two pore calcium channel protein 2,Ca2+ channel; Voltage-gated;,-
,0,                                                                            ,0,Q8NHX9,TPCN2,Two pore calcium channel protein 2,Ca2+ channel; Voltage-gated; Smooth muscle contraction,vg_ca.Ca_T
,0,                                                                            ,0,Q13061,TRDN,Triadin,"unknown; Detects Ca2+, and interacts with RyR1, RyR2 (Ryanodine receptors ion channels)",-
,0,                                                                            ,0,Q8WWL3,TRP7,Short transient receptor potential channel 7,cation channel; secondary messenger; ,-
,0,                                                                            ,0,H0YAW0,TRPA1,Transient receptor potential cation channel subfamily A member 1,cation channel; ?-gating;,-
,0,"3J9P,                                                                       ",1,O75762,TRPA1,Transient receptor potential cation channel subfamily A member 1,"Cation channel (Ca2+); Temperature-gated; Pain perception (especially to volatile irritants), cold perception, inner ear function; Mutations associated with episodic pain syndrome;",-
,0,                                                                            ,0,P48995,TRPC1,Short transient receptor potential channel 1,cation channel; secondary messenger; ,-
,0,                                                                            ,0,A7VJS2,TRPC1,"Transient receptor potential cation channel, subfamily C, member 1, short isoform",cation channel; ? gating;,-
,0,                                                                            ,0,Q4W5P7,TRPC3,Putative uncharacterized protein TRPC3,? - unknown protein,-
,0,                                                                            ,0,D6R902,TRPC3,Short transient receptor potential channel 3,cation channel; secondary messenger; ,-
,0,                                                                            ,0,D6RC49,TRPC3,Short transient receptor potential channel 3,cation channel; secondary messenger; ,-
,0,                                                                            ,0,J3QTB0,TRPC3,Short transient receptor potential channel 3,cation channel; secondary messenger; ,-
,0,                                                                            ,0,Q13507,TRPC3,Short transient receptor potential channel 3,cation channel; secondary messenger; ,-
,0,                                                                            ,0,A7VJS0,TRPC3,Transient receptor potential cation channel subfamily C member 3 short isoform,cation channel; ?-gating;,-
,0,                                                                            ,0,M1RMB3,TRPC3,Transient receptor potential cation channel subfamily C member 3 variant c,cation channel; ?-gating;,-
,0,                                                                            ,0,Q3MHB9,TRPC4,Short transient receptor potential channel 4,cation channel; secondary messenger; ,-
,0,                                                                            ,0,Q9UBN4,TRPC4,Short transient receptor potential channel 4,cation channel; secondary messenger; ,-
,0,                                                                            ,0,Q2M2U7,TRPC4,Transient receptor potential 4,"cation channel; ? gating; TRPC=transient receptor potential canonical; Activated by Gq-coupled receptors and tyrosine kinases; Endothelial permeabiliy, vasodilation, neurotransmitter release, cell proliferation",-
,0,                                                                            ,0,Q3KR50,TRPC4,TRPC4 protein,cation channel; ? gating;,-
,0,                                                                            ,0,Q8TEL6,TRPC4AP,Short transient receptor potential channel 4-associated protein,cation channel; secondary messenger; ,-
,0,                                                                            ,0,Q9UL62,TRPC5,Short transient receptor potential channel 5,cation channel; secondary messenger; ,-
,0,                                                                            ,0,E9PJN4,TRPC6,Short transient receptor potential channel 6,cation channel; secondary messenger; ,-
,0,                                                                            ,0,Q9Y210,TRPC6,Short transient receptor potential channel 6,cation channel; secondary messenger; ,-
,0,                                                                            ,0,A1A4Z5,TRPC7,Short transient receptor potential channel 7,cation channel; secondary messenger; ,-
,0,                                                                            ,0,Q70T24,TRPC7,Short transient receptor potential channel 7,cation channel; secondary messenger; ,-
,0,                                                                            ,0,Q70T25,TRPC7,Short transient receptor potential channel 7,cation channel; secondary messenger; ,-
,0,                                                                            ,0,Q9HCX4,TRPC7,Short transient receptor potential channel 7,cation channel; secondary messenger; ,-
,0,                                                                            ,0,A0A0A0MTQ9,TRPM1,Transient receptor potential cation channel subfamily M member 1,cation channel; ?-gating; TRPM=transient receptor potential melastatin; May suppress melanoma metastasis (Wikipedia),-
,0,                                                                            ,0,A0A0A0MTR0,TRPM1,Transient receptor potential cation channel subfamily M member 1,cation channel; ?-gating; TRPM=transient receptor potential melastatin; May suppress melanoma metastasis (Wikipedia),-
,0,                                                                            ,0,A0A0G2JMJ5,TRPM1,Transient receptor potential cation channel subfamily M member 1,cation channel; ?-gating; TRPM=transient receptor potential melastatin; May suppress melanoma metastasis (Wikipedia),-
,0,                                                                            ,0,A0A0G2JMR4,TRPM1,Transient receptor potential cation channel subfamily M member 1,cation channel; ?-gating; TRPM=transient receptor potential melastatin; May suppress melanoma metastasis (Wikipedia),-
,0,                                                                            ,0,A0A0G2JN34,TRPM1,Transient receptor potential cation channel subfamily M member 1,cation channel; ?-gating; TRPM=transient receptor potential melastatin; May suppress melanoma metastasis (Wikipedia),-
,0,                                                                            ,0,A0A0G2JPN6,TRPM1,Transient receptor potential cation channel subfamily M member 1,cation channel; ?-gating; TRPM=transient receptor potential melastatin; May suppress melanoma metastasis (Wikipedia),-
,0,                                                                            ,0,H0YKU7,TRPM1,Transient receptor potential cation channel subfamily M member 1,cation channel; ?-gating; TRPM=transient receptor potential melastatin; May suppress melanoma metastasis (Wikipedia),-
,0,                                                                            ,0,H0YM61,TRPM1,Transient receptor potential cation channel subfamily M member 1,cation channel; ?-gating; TRPM=transient receptor potential melastatin; May suppress melanoma metastasis (Wikipedia),-
,0,                                                                            ,0,Q7Z4N2,TRPM1,Transient receptor potential cation channel subfamily M member 1,cation channel; ?-gating; TRPM=transient receptor potential melastatin; May suppress melanoma metastasis (Wikipedia),-
,0,                                                                            ,0,A0A024R209,TRPM1,"Transient receptor potential cation channel, subfamily M, member 1, isoform CRA_a",cation channel; ? gating;,-
,0,                                                                            ,0,A0A024R212,TRPM1,"Transient receptor potential cation channel, subfamily M, member 1, isoform CRA_b",cation channel; ? gating;,-
,0,                                                                            ,0,A0A087WT16,TRPM2,Transient receptor potential cation channel subfamily M member 2,"cation channel; ?-gating; TRPM=transient receptor potential melastatin; High expression in brain, involved in insulin secretion, immune cells, inflammation (Wikipedia)",-
,0,                                                                            ,0,C9JZQ8,TRPM2,Transient receptor potential cation channel subfamily M member 2,"cation channel; ?-gating; TRPM=transient receptor potential melastatin; High expression in brain, involved in insulin secretion, immune cells, inflammation (Wikipedia)",-
,0,                                                                            ,0,E9PGK7,TRPM2,Transient receptor potential cation channel subfamily M member 2,"cation channel; ?-gating; TRPM=transient receptor potential melastatin; High expression in brain, involved in insulin secretion, immune cells, inflammation (Wikipedia)",-
,0,                                                                            ,0,O94759,TRPM2,Transient receptor potential cation channel subfamily M member 2,"cation channel; ?-gating; TRPM=transient receptor potential melastatin; Responds to oxidative stress; High expression in brain, involved in insulin secretion, immune cells, inflammation (Wikipedia)",-
,0,                                                                            ,0,Q5KTC1,TRPM2,"Transient receptor potential cation channel, subfamily M, member 2, striatum short form (SSF-TRPM2)",cation channel; ? gating;,-
,0,                                                                            ,0,Q14DR2,TRPM2,TRPM2 protein,cation channel; ? gating;,-
,0,                                                                            ,0,B4DVI8,TRPM2,Truncated tumor-enriched TRPM2,Cation channel; ? gating;,-
,0,                                                                            ,0,A2A3F3,TRPM3,Transient receptor potential cation channel subfamily M member 3,cation channel; ? gating; Suggested to modulate glucose homeostatis by affecting insulin release (Wikipedia),-
,0,                                                                            ,0,A2A3F4,TRPM3,Transient receptor potential cation channel subfamily M member 3,cation channel; ? gating; Suggested to modulate glucose homeostatis by affecting insulin release (Wikipedia),-
,0,                                                                            ,0,A2A3F7,TRPM3,Transient receptor potential cation channel subfamily M member 3,cation channel; ? gating; Suggested to modulate glucose homeostatis by affecting insulin release (Wikipedia),-
,0,                                                                            ,0,E9PBI7,TRPM3,Transient receptor potential cation channel subfamily M member 3,cation channel; ? gating; Suggested to modulate glucose homeostatis by affecting insulin release (Wikipedia),-
,0,                                                                            ,0,G5E9G1,TRPM3,Transient receptor potential cation channel subfamily M member 3,cation channel; ? gating; Suggested to modulate glucose homeostatis by affecting insulin release (Wikipedia),-
,0,                                                                            ,0,H0Y3D4,TRPM3,Transient receptor potential cation channel subfamily M member 3,cation channel; ? gating; Suggested to modulate glucose homeostatis by affecting insulin release (Wikipedia),-
,0,                                                                            ,0,H7BYP1,TRPM3,Transient receptor potential cation channel subfamily M member 3,cation channel; ? gating; Suggested to modulate glucose homeostatis by affecting insulin release (Wikipedia),-
,0,                                                                            ,0,Q4VXD4,TRPM3,Transient receptor potential cation channel subfamily M member 3,cation channel; ? gating; Suggested to modulate glucose homeostatis by affecting insulin release (Wikipedia),-
,0,                                                                            ,0,Q9HCF6,TRPM3,Transient receptor potential cation channel subfamily M member 3,"cation channel; ? gating; Calcium channel; activity increased by reduction in extracellular osmolarity, sotre depletion and muscarinic receptor activation",-
,0,                                                                            ,0,Q504Y1,TRPM3,TRPM3 protein,cation channel; ? gating;,-
,0,                                                                            ,0,Q6NW43,TRPM3,TRPM3 protein,cation channel; ? gating;,-
,0,                                                                            ,0,Q8TBK0,TRPM3,TRPM3 protein,cation channel; ? gating;,-
,0,                                                                            ,0,M0QZ19,TRPM4,Transient receptor potential cation channel subfamily M member 4,cation channel; ? gating; ,-
,0,                                                                            ,0,M0R0H1,TRPM4,Transient receptor potential cation channel subfamily M member 4,cation channel; ? gating; ,-
,0,                                                                            ,0,M0R3H6,TRPM4,Transient receptor potential cation channel subfamily M member 4,cation channel; ? gating; ,-
,0,                                                                            ,0,Q8TD43,TRPM4,Transient receptor potential cation channel subfamily M member 4,"cation channel; ? gating; Monovalent cations, activated by intracellular Ca2+; Many roles in different tissue",-
,0,                                                                            ,0,A0A0C4DGF4,TRPM5,Transient receptor potential cation channel subfamily M member 5,cation channel; ? gating; ,-
,0,                                                                            ,0,E9PQF7,TRPM5,Transient receptor potential cation channel subfamily M member 5,cation channel; ? gating; ,-
,0,                                                                            ,0,E9PRW0,TRPM5,Transient receptor potential cation channel subfamily M member 5,cation channel; ? gating; ,-
,0,                                                                            ,0,Q9NZQ8,TRPM5,Transient receptor potential cation channel subfamily M member 5,cation channel; ? gating; Voltage-modulated Ca2+ activated monovalent cation channel (VCAM); ,-
,0,                                                                            ,0,B7ZKS5,TRPM5,TRPM5 protein,cation channel; ? gating;,-
,0,                                                                            ,0,B7ZKS6,TRPM5,TRPM5 protein,cation channel; ? gating;,-
,0,                                                                            ,0,Q96LV9,TRPM6,Transient receptor potential cation channel subfamily M member 6,cation channel; ? gating; ,-
,0,                                                                            ,0,Q9BX84,TRPM6,Transient receptor potential cation channel subfamily M member 6,cation channel; ? gating; Crucial for Mg2+ homeostasis,-
,0,                                                                            ,0,H0YLN8,TRPM7,Transient receptor potential cation channel subfamily M member 7,cation channel; ? gating; ,-
,0,                                                                            ,0,Q96QT4,TRPM7,Transient receptor potential cation channel subfamily M member 7,cation channel; ? gating; Divalent cation channel; Crucial for Mg2+ homeostasis and regulation of anoxic neuonal cell death,-
,0,                                                                            ,0,A0A024R5V1,TRPM7,"Transient receptor potential cation channel, subfamily M, member 7, isoform CRA_a",cation channel; ? gating;,-
,0,                                                                            ,0,W8DTH1,TRPM8,Transient receptor melastatin 8,"cation channel; Ligand-gated; Taste, cold sensation, cell adhesion",-
,0,                                                                            ,0,A0A0A0MSV2,TRPM8,Transient receptor potential cation channel subfamily M member 8,cation channel; ? gating; ,-
,0,                                                                            ,0,H0Y7P0,TRPM8,Transient receptor potential cation channel subfamily M member 8,cation channel; ? gating; ,-
,0,                                                                            ,0,Q7Z2W7,TRPM8,Transient receptor potential cation channel subfamily M member 8,cation channel; ? gating; Detection of cold; ,-
,0,                                                                            ,0,A0A0B4L3I6,TRPM8,TRPM8 isoform 51kDa channel protein,cation channel; ? gating;,-
,0,                                                                            ,0,E7EQ78,TRPV1,Transient receptor potential cation channel subfamily V member 1,"cation channel; ? gating; Transient receptor potential vanilloid (TRPV);  Activated by high temperatures, capsaicin",-
,0,                                                                            ,0,E7ESJ2,TRPV1,Transient receptor potential cation channel subfamily V member 1,"cation channel; ? gating; Transient receptor potential vanilloid (TRPV);  Activated by high temperatures, capsaicin",-
,0,                                                                            ,0,I3L1R6,TRPV1,Transient receptor potential cation channel subfamily V member 1,"cation channel; ? gating; Transient receptor potential vanilloid (TRPV);  Activated by high temperatures, capsaicin",-
,0,                                                                            ,0,Q8NER1,TRPV1,Transient receptor potential cation channel subfamily V member 1 (Vanilloid receptor 1),"cation channel; ? gating; Transient receptor potential vanilloid (TRPV); Activated by high temperatures, capsaicin; Detection of noxious chemical and thermal stimuli",-
,0,                                                                            ,0,Q09HS5,TRPV1,Transient receptor potential cation channel subfamily V member 1 transcript variant A,cation channel; ? gating; ,-
,0,                                                                            ,0,Q3LU46,TRPV1,Transient receptor potential vanilloid 1b,cation channel; ? gating;,-
,0,                                                                            ,0,Q52PU4,TRPV1,Vanilloid receptor variant TRPV1b,Ca2+ channel; ? gating; ,-
,0,                                                                            ,0,H7BZK2,TRPV2,Transient receptor potential cation channel subfamily V member 2,cation channel; ? gating; Activated by high temperatures,-
,0,                                                                            ,0,K7EIQ6,TRPV2,Transient receptor potential cation channel subfamily V member 2,cation channel; ? gating; Activated by high temperatures,-
,0,                                                                            ,0,K7EKG5,TRPV2,Transient receptor potential cation channel subfamily V member 2,cation channel; ? gating; Activated by high temperatures,-
,0,                                                                            ,0,K7ELL3,TRPV2,Transient receptor potential cation channel subfamily V member 2,cation channel; ? gating; Activated by high temperatures,-
,0,                                                                            ,0,K7EPY7,TRPV2,Transient receptor potential cation channel subfamily V member 2,cation channel; ? gating; Activated by high temperatures,-
"2F37,                                                                       ",1,"2F37,                                                                       ",1,Q9Y5S1,TRPV2,Transient receptor potential cation channel subfamily V member 2,"Cation channel; gating?; Regulated by IGF-I, PDFT and neuropeptide head activator; May transduce stimuli in mast cells; Activated by high temperatures",-
